-1.2706,-3.2470,2.0410,2.9258,4.3753,2.9645,-1.5242,1.6539,-0.6676,-0.2009,-4.0421,-3.5317,-0.6558,3.9705,2.0104,0.0752,-1.9864,-4.9420,-5.3560,-6.8209,-6.0406,-3.0139,3.5459,1.3045,-0.6921,-3.4320,-7.3357,-6.5616,-6.7020,-2.9589,7.8990,6.1373,4.4770,3.2151,0.7620,-2.9559,-6.4656,-3.6111,-1.2812,0.0365,1.5989,6.6136,5.8517,3.3585,0.6444,-2.6697,-1.9290,2.5288,3.6317,7.8277,8.2721,7.8355,5.0319,0.9929,2.6588,6.8685,7.7140,6.1939,8.8442,9.7366,7.3492,4.6137,5.4711,9.4744,9.6545,9.7805,9.1678,8.9565,11.0074,10.8385,8.1606,5.8903,8.9412,12.3739,12.5414,12.7731,12.5248,12.1028,13.4582,10.8266,7.8814,9.1133,10.7725,13.0042,13.7393,10.2066,11.8689,13.5699,12.4880,10.9572,10.0174,10.6079,13.0097,14.7274,13.4368,12.7026,13.3769,12.3916,10.4440,11.2055,13.6679,13.0744,13.4534,11.4459,10.0998,10.8826,11.4209,12.4350,15.1322,10.7310,11.8730,12.4979,12.4132,13.3463,11.9038,13.2905,11.4338,13.6885,1
4.7199,14.8099,4.9744,4.9364,3.7191,10.2411,6.1899,1.7352,-3.6544,7.2308,4.9343,1.7349,-3.9460,9.5484,7.6542,8.0910,5.9557,4.1047,1.4026,-4.7871,-6.0803,-8.4487,10.0953,9.3044,7.8730,5.7085,0.4561,-4.9046,-5.3950,-7.0659,14.5638,12.9810,11.3252,9.4617,7.1686,4.2483,-1.3572,-4.3087,-5.7059,-6.3734,-5.0181,13.7830,10.7740,8.0337,5.8676,1.9776,-1.1449,-2.7594,-2.7466,15.7285,12.4986,8.9591,6.0874,2.2578,2.0270,1.5680,0.5563,0.5917,13.8363,9.8077,5.1666,4.4544,3.5652,4.1088,2.5864,2.3477,14.5532,15.7917,12.4178,7.7833,5.5971,2.7889,4.9097,5.0002,4.3296,6.3762,5.2756,15.1304,12.1798,6.6995,4.5502,4.1882,5.2636,6.2906,6.4682,13.3991,14.8831,14.4269,9.9531,8.3890,6.8683,6.1418,8.1441,8.2820,6.4282,8.4884,13.4238,10.2673,7.8886,7.2960,9.0835,7.1267,13.8630,11.6708,9.7038,8.7007,8.2686,9.4908,10.1989,10.6999,10.7519,13.2736,13.0051,11.5488,12.6441,12.2560,11.8948,11.7498,1
3.2054,22.7420,1.4510,-0.2602,-2.7178,6.0900,3.7124,-2.6976,-6.1305,2.3306,4.1259,1.4009,-5.9033,7.4970,4.4621,3.4101,3.4621,3.5462,2.2718,-3.7886,-4.7628,-10.6746,8.1327,2.9188,2.7826,3.5741,2.9307,-3.5461,-4.2595,-9.7398,11.1550,11.8152,3.7566,1.1280,1.1821,0.8394,-1.8179,-6.5057,-9.7845,-12.5753,-11.6088,8.1545,2.1257,-0.2049,-1.5789,-2.0048,-5.1702,-10.0238,-11.3231,11.2197,4.7991,-1.6213,-3.8114,-6.0320,-7.1377,-9.6486,-10.7447,-9.1754,8.0600,0.3263,-5.2044,-5.8035,-8.0474,-10.2935,-10.8768,-10.6642,7.9503,9.2068,3.8208,-3.3706,-5.8955,-8.8668,-9.5896,-11.3502,-10.6723,-7.9228,-7.9069,5.5037,0.3530,-5.0908,-6.4259,-9.6128,-9.9782,-9.8140,-9.0137,4.2489,5.1367,2.4411,-1.7989,-3.5694,-6.3879,-7.5049,-7.7089,-8.0882,-6.7236,-3.8306,1.8227,-0.7811,-2.8207,-5.5126,-6.2604,-6.9696,2.3169,1.5869,0.0129,-2.4919,-4.4779,-2.9598,-3.3128,1.7377,-1.0878,2.1245,1.7494,-0.2900,1.9018,0.1789,1.2448,0.0701,1
-0.6621,7.9113,-3.3953,-5.1823,-6.9314,-3.6200,-1.7961,-5.7319,-7.5984,-4.5697,-2.2616,-3.2075,-6.8748,1.3193,-1.6586,-5.7130,-3.9143,-3.3010,-2.0052,-4.7384,-4.8391,-9.5010,1.1290,-6.9266,-5.7472,-4.9825,-1.9055,-4.5579,-5.5509,-10.8323,2.5642,3.9422,-5.0622,-8.6155,-7.8198,-6.4903,-4.8747,-7.3427,-10.5974,-13.0950,-12.5039,-2.0703,-7.2865,-8.6405,-10.1264,-7.7946,-8.2097,-11.8280,-13.6244,0.6507,-4.2802,-9.7830,-11.6183,-11.6605,-12.7785,-14.4416,-14.9549,-12.9346,-1.7913,-8.0693,-11.1569,-12.8560,-14.0673,-17.7217,-17.4326,-15.9543,-0.9914,-1.2852,-5.2870,-11.0706,-13.2967,-13.8718,-16.4772,-18.9795,-16.5350,-15.3631,-12.7107,-4.9979,-9.1524,-11.7888,-11.6082,-13.7098,-16.3176,-16.6863,-15.9534,-3.4325,-4.5940,-7.4290,-9.9153,-11.5125,-12.3697,-12.5899,-14.6285,-15.0355,-10.0000,-8.7196,-6.0824,-7.9174,-8.4942,-9.9780,-11.4150,-10.4455,-5.3258,-5.9678,-6.0981,-7.8933,-8.7808,-7.8522,-7.3121,-5.7285,-7.2450,-5.7936,-6.7375,-5.8545,-6.2852,-7.0435,-6.4696,-5.7287,1
-0.7714,-6.2931,-3.0555,-4.2225,-4.5213,-5.7469,-2.6461,-4.8827,-6.4336,-4.8877,-5.4855,-5.7263,-6.1498,-5.6150,-5.5319,-7.8894,-7.1492,-7.3601,-5.5752,-5.2521,-6.0812,-6.0404,-6.6517,-8.9214,-8.3998,-8.9959,-7.0574,-6.5184,-6.5802,-8.0774,-4.6441,-5.6290,-7.1464,-10.5736,-10.6490,-8.7505,-5.9785,-6.7730,-7.8005,-6.9865,-7.3172,-7.9376,-9.8932,-10.0239,-10.7472,-8.3552,-7.1938,-8.6601,-8.0487,-6.5111,-9.0227,-11.3843,-11.8238,-9.4686,-9.6459,-10.4861,-10.8632,-8.1224,-8.3581,-10.9646,-10.7538,-10.5854,-9.3410,-11.5679,-12.1189,-10.2628,-3.7686,-5.6443,-10.0727,-12.2341,-11.3730,-8.7199,-9.5897,-11.6227,-9.8841,-9.7768,-6.8251,-8.4916,-11.3396,-10.6417,-8.6660,-6.7730,-8.2521,-8.8421,-8.9609,-2.4527,-6.6502,-8.0832,-10.0979,-9.7815,-6.9110,-6.0250,-7.0165,-6.9643,-3.9594,-4.0071,-6.5751,-7.6591,-6.3864,-4.6368,-2.8764,-1.9043,-4.4463,-5.9365,-5.1894,-4.2081,-2.1019,-1.7355,-2.1615,-5.3975,-3.0425,-4.6463,-4.8846,-2.2167,-4.5258,-4.1208,-3.9825,-2.7330,1
-1.3450,-5.6286,-0.0237,-0.3128,1.2359,-4.9087,-3.1306,-1.1826,0.0014,-3.1833,-5.4123,-4.4989,-0.5116,-9.3261,-7.0281,-5.6346,-5.7861,-6.6882,-5.1058,-2.7955,-2.8961,1.3081,-10.2361,-6.5126,-6.9351,-7.4855,-6.6733,-4.0125,-2.9063,0.1893,-8.8764,-10.7735,-8.1253,-8.0948,-8.4187,-6.4442,-4.8727,-4.0107,-1.2736,1.6328,1.1811,-9.1766,-9.1083,-8.9010,-7.5190,-5.5730,-3.6614,-3.4000,-0.3033,-8.6280,-9.8403,-9.9757,-8.7078,-5.9592,-4.6489,-4.4681,-2.9552,-1.2966,-9.6190,-9.5696,-8.4921,-6.7344,-5.0252,-3.1971,-3.1636,-2.1512,-4.6152,-6.0358,-10.1226,-9.7611,-7.2672,-4.6021,-3.0022,-1.8684,-1.3537,-1.2470,-1.2887,-7.8816,-9.2182,-6.8163,-6.1466,-2.6237,-1.1580,-0.2140,-0.0701,-1.3960,-6.0531,-6.6203,-7.5351,-6.1450,-3.4708,-2.3489,-0.7672,1.0477,-0.4751,-1.0441,-6.4621,-6.5857,-5.0938,-2.6524,1.8072,2.4887,-4.5899,-5.6670,-5.3664,-3.5702,-0.6047,0.9426,0.1290,-4.6056,-2.7642,-4.5910,-3.8045,-2.2159,-3.5704,-2.6438,-1.6352,-2.1204,1
-3.5290,-5.4899,1.2445,2.9307,6.2208,-6.7802,-3.8999,4.6789,9.1757,-2.3599,-3.0587,0.7868,8.6004,-8.3975,-5.3474,-2.3653,-1.9787,-1.6162,0.9677,4.8832,6.1434,9.7202,-8.2514,-3.1206,-2.1930,-1.8982,-0.0292,5.2576,6.0833,9.2005,-8.9807,-10.6306,-6.2379,-2.4055,-2.2882,-1.3151,0.8057,3.9743,7.5064,8.2395,8.0151,-7.4839,-4.8779,-3.9779,-2.1550,-0.6277,2.1391,4.5626,5.9643,-7.5310,-5.4371,-3.5713,-2.4909,-1.4630,0.1470,2.1136,5.8101,3.7234,-6.2176,-3.4178,-2.7739,-2.5296,-2.1871,1.9874,4.2170,4.0751,-4.9445,-4.9340,-4.5822,-2.7260,-2.4434,-2.1425,-0.2254,3.3412,3.8780,3.7342,1.5055,-4.5811,-3.2427,-1.1139,-3.0933,-1.5763,0.1667,3.3529,3.6459,-1.8491,-3.5872,-3.8698,-2.6456,-2.3769,-3.5243,-2.9043,-0.2581,2.2775,0.6734,-0.5256,-4.2621,-3.6935,-4.0685,-3.4284,-0.9117,0.2025,-4.1542,-4.0887,-5.1642,-4.9601,-4.0559,-2.1128,-0.5674,-5.1792,-6.0698,-5.1493,-5.4869,-4.8315,-4.5584,-3.7976,-2.6676,-3.7865,1
-0.1116,-9.0834,2.0411,4.3260,6.9726,-3.3394,-0.5273,7.6400,10.7828,0.4206,1.3810,4.7403,11.0302,-3.3665,-0.3001,2.0881,1.2388,2.9042,5.3626,9.1490,9.5604,11.6390,-2.8189,2.3498,2.7487,2.7676,3.6863,9.5577,9.6198,10.7979,-6.9078,-6.1593,0.3573,3.5035,3.1634,1.8144,4.1387,7.8296,9.9148,9.4909,8.0674,-3.7635,1.2500,3.0630,2.7429,1.7537,4.0005,8.0189,7.6897,-5.6873,-0.3110,2.8837,3.2138,1.8972,2.4178,5.0400,7.7024,5.7177,-2.5678,1.6170,2.0953,1.3995,0.9699,3.4662,6.5177,6.2296,-4.4348,-4.1147,-0.0984,3.1223,1.7766,0.4182,1.6311,3.9949,4.0630,4.7124,3.5979,-1.3357,1.1217,1.7704,-0.0655,-0.7253,0.5564,2.8278,3.1366,-2.4985,-1.2319,-0.5750,1.1811,0.1219,-2.5497,-2.5580,-0.9836,0.1002,0.4321,-0.2140,-1.3444,-0.5446,-2.7945,-3.7563,-4.1629,-3.0730,-1.5927,-1.6529,-3.0843,-4.2647,-5.3011,-5.0863,-2.5419,-4.6850,-5.7605,-3.1820,-4.5541,-4.8230,-2.9265,-3.1154,-2.5014,-3.2607,1
5.3407,-6.2164,2.5252,2.9103,1.8909,5.2361,4.8359,3.7407,2.1025,5.1481,5.3168,3.8087,2.6578,4.4690,6.0635,6.2038,4.1495,4.4261,3.6199,3.1531,3.1973,5.6748,5.0349,8.4170,6.3566,4.6350,2.3268,3.4263,2.9965,5.0083,-1.8859,3.0216,7.0189,7.1278,5.9185,2.9246,1.9126,2.7785,4.2218,5.6923,4.4321,3.0218,6.6679,7.4862,6.1180,2.4620,1.2763,4.0946,4.3040,-1.1884,3.1388,5.7486,6.6639,4.0902,2.9898,3.4178,3.0913,4.5137,0.9125,3.6599,4.9301,4.5978,4.2259,3.6417,4.0470,4.1869,-2.4472,-2.1026,2.1263,5.2678,4.9084,3.5044,3.5066,2.6258,1.2014,2.4444,2.6223,0.8701,2.4057,2.5431,2.3921,1.1094,2.1563,-0.1679,0.6098,-3.0742,-0.2824,0.7678,2.4432,1.5532,0.8424,-0.0383,-0.8453,-2.0547,-2.3207,-1.4501,0.1171,0.7941,-1.0687,-2.3738,-4.5562,-4.4611,-0.8366,-1.3745,-0.7200,-1.6983,-3.6874,-5.4713,-5.3052,-1.7129,-2.6665,-1.0714,-1.0375,-3.9631,-0.5073,-1.4751,-0.8149,-1.8386,1
2.5632,-1.6838,0.3816,-1.1629,-4.6701,6.5679,3.7267,-2.9225,-5.7965,4.5919,4.4460,1.9242,-5.6806,7.2640,6.7561,5.8318,5.4608,4.6414,1.1569,-3.2900,-2.5289,-2.8360,7.8782,7.7480,6.5165,5.0770,2.6820,-2.2546,-2.4663,-1.4524,3.4096,6.6857,7.4910,6.8894,6.7390,5.0975,1.9941,-0.4359,-1.0439,-0.5760,-0.5221,6.4181,7.6936,7.2139,7.3032,5.0795,1.6689,0.1826,-0.6111,3.0223,4.2823,6.2240,7.7612,6.4406,4.9325,2.5362,-0.0703,0.6766,2.5332,4.1509,6.5595,6.2658,5.9698,3.8491,0.6505,-0.1609,-1.0294,-0.0243,3.5848,5.4324,5.9924,5.2349,3.6871,0.7208,-1.7891,-3.0552,-2.4520,0.9749,2.8924,3.8933,4.0628,2.1803,1.8044,-3.6952,-3.6560,-3.4217,-0.6028,-0.0068,2.3707,2.3748,2.6821,1.1686,-1.7296,-4.6144,-5.8980,-5.5043,0.1868,1.0516,0.5447,-0.1572,-4.5858,-5.7037,-2.4938,-1.8845,0.1618,0.3398,-2.1924,-5.2222,-7.9386,0.4530,-1.0248,-1.1738,-0.1259,-4.3606,-1.1184,-2.2731,-2.0495,-3.0972,1
-3.7303,-3.2328,-2.6068,-3.4756,-5.1917,0.3933,-3.3786,-4.6298,-4.7340,-3.1979,-1.0892,-0.9020,-4.5514,0.1831,-1.9344,-1.4382,0.0592,0.7562,-0.8604,-2.6692,-2.8319,-6.8053,-0.0292,-2.4461,-1.2809,0.5435,1.2834,-2.4329,-1.9781,-4.0335,-0.4140,-2.3068,-1.9921,-0.9990,1.3771,2.6270,2.1223,0.3574,-2.8395,-5.8691,-6.5615,-1.6733,-0.6202,-0.1128,1.4193,2.9279,2.5562,-1.6104,-3.8030,-2.7225,-2.5926,-0.1903,1.2594,2.6622,3.3288,1.1542,-2.3617,-5.3249,-4.1213,-2.2290,0.4300,1.2152,1.5415,0.1076,-2.7239,-5.0472,-5.9672,-5.4956,-2.7427,-1.3435,0.0214,0.4304,-0.8001,-2.9257,-5.0162,-9.7835,-9.0173,-5.0245,-2.3695,-0.6523,-0.0913,-1.2008,-2.6148,-6.2286,-8.3441,-6.8618,-5.8314,-4.3960,-2.5060,-1.7668,-1.5943,-1.7048,-4.5079,-7.9802,-10.3530,-12.1274,-4.1498,-2.6438,-1.7137,-1.7249,-6.3934,-8.8527,-6.0391,-3.4677,-2.8584,-2.2806,-3.7233,-6.8010,-11.1866,-2.7077,-3.3434,-4.1048,-4.2825,-6.4565,-5.1576,-6.2391,-6.6968,-8.0943,1
